iter	Passed	Remaining
1671	30127	150062
1672	30143	150033
1673	30162	150017
1674	30178	149991
1675	30193	149959
1676	30210	149935
1677	30228	149916
1678	30246	149899
1679	30261	149867
1680	30278	149842
1681	30293	149812
1682	30313	149803
1683	30335	149803
1684	30353	149786
1685	30371	149767
1686	30389	149747
1687	30408	149734
1688	30427	149724
1689	30446	149711
1690	30464	149689
1691	30480	149663
1692	30496	149637
1693	30514	149616
1694	30531	149596
1695	30549	149575
1696	30564	149546
1697	30583	149531
1698	30603	149523
1699	30620	149497
1700	30639	149488
1701	30657	149470
1702	30675	149449
1703	30694	149437
1704	30714	149428
1705	30731	149404
1706	30748	149382
1707	30764	149357
1708	30782	149337
1709	30798	149307
1710	30814	149282
1711	30831	149258
1712	30852	149256
1713	30871	149241
1714	30890	149227
1715	30908	149212
1716	30928	149202
1717	30946	149184
1718	30965	149171
1719	30984	149157
1720	31006	149159
1721	31023	149136
1722	31040	149111
1723	31056	149083
1724	31073	149064
1725	31091	149045
1726	31110	149030
1727	31126	149003
1728	31146	148994
1729	31163	148973
1730	31181	148951
1731	31198	148929
1732	31213	148898
1733	31230	148878
1734	31249	148863
1735	31267	148843
1736	31286	148829
1737	31304	148811
1738	31322	148794
1739	31339	148774
1740	31358	148761
1741	31382	148768
1742	31404	148771
1743	31425	148764
1744	31443	148748
1745	31460	148727
1746	31478	148705
1747	31495	148684
1748	31511	148658
1749	31528	148633
1750	31546	148618
1751	31565	148601
1752	31583	148585
1753	31601	148568
1754	31620	148553
1755	31639	148541
1756	31656	148517
1757	31673	148494
1758	31690	148471
1759	31708	148455
1760	31724	148424
1761	31741	148404
1762	31758	148382
1763	31774	148355
1764	31791	148332
1765	31809	148312
1766	31826	148288
1767	31843	148268
1768	31863	148258
1769	31884	148255
1770	31905	148248
1771	31926	148246
1772	31945	148233
1773	31965	148222
1774	31984	148209
1775	32002	148191
1776	32020	148171
1777	32037	148151
1778	32052	148117
1779	32068	148091
1780	32084	148062
1781	32099	148034
1782	32116	148007
1783	32130	147973
1784	32149	147958
1785	32167	147940
1786	32184	147917
1787	32201	147897
1788	32219	147876
1789	32237	147858
1790	32252	147830
1791	32269	147806
1792	32284	147775
1793	32301	147751
1794	32318	147727
1795	32335	147704
1796	32353	147687
1797	32372	147674
1798	32391	147661
1799	32408	147639
1800	32427	147624
1801	32445	147605
1802	32463	147587
1803	32480	147568
1804	32496	147538
1805	32513	147516
1806	32531	147499
1807	32549	147479
1808	32565	147453
1809	32585	147443
1810	32604	147431
1811	32623	147416
1812	32644	147414
1813	32666	147413
1814	32690	147421
1815	32709	147409
1816	32726	147386
1817	32743	147363
1818	32761	147345
1819	32778	147324
1820	32794	147296
1821	32811	147271
1822	32830	147261
1823	32849	147247
1824	32870	147240
1825	32890	147231
1826	32907	147211
1827	32929	147207
1828	32946	147189
1829	32962	147161
1830	32980	147140
1831	32996	147116
1832	33013	147090
1833	33030	147071
1834	33048	147052
1835	33066	147034
1836	33084	147017
1837	33101	146991
1838	33116	146963
1839	33133	146941
1840	33151	146922
1841	33170	146909
1842	33190	146899
1843	33206	146873
1844	33223	146851
1845	33242	146836
1846	33258	146810
1847	33277	146795
1848	33293	146770
1849	33311	146751
1850	33329	146733
1851	33347	146713
1852	33366	146703
1853	33387	146696
1854	33406	146680
1855	33425	146667
1856	33443	146650
1857	33462	146638
1858	33487	146650
1859	33512	146663
1860	33532	146653
1861	33548	146625
1862	33566	146609
1863	33585	146594
1864	33604	146578
1865	33621	146556
1866	33636	146529
1867	33653	146505
1868	33673	146495
1869	33702	146524
1870	33722	146513
1871	33741	146501
1872	33759	146482
1873	33776	146461
1874	33792	146433
1875	33808	146408
1876	33825	146387
1877	33842	146361
1878	33861	146348
1879	33880	146335
1880	33899	146321
1881	33917	146302
1882	33936	146287
1883	33952	146260
1884	33969	146241
1885	33987	146223
1886	34006	146209
1887	34023	146187
1888	34041	146165
1889	34058	146143
1890	34073	146115
1891	34091	146096
1892	34107	146069
1893	34123	146044
1894	34142	146029
1895	34159	146005
1896	34176	145984
1897	34193	145960
1898	34209	145934
1899	34226	145910
1900	34249	145916
1901	34271	145913
1902	34291	145903
1903	34309	145887
1904	34328	145874
1905	34347	145860
1906	34371	145866
1907	34389	145849
1908	34408	145836
1909	34428	145823
1910	34447	145809
1911	34464	145789
1912	34481	145767
1913	34500	145753
1914	34520	145743
1915	34538	145723
1916	34555	145701
1917	34571	145675
1918	34586	145647
1919	34605	145630
1920	34624	145615
1921	34641	145594
1922	34661	145584
1923	34683	145583
1924	34703	145572
1925	34721	145555
1926	34740	145543
1927	34760	145531
1928	34780	145521
1929	34798	145506
1930	34814	145479
1931	34831	145455
1932	34846	145427
1933	34863	145404
1934	34879	145376
1935	34897	145359
1936	34915	145338
1937	34932	145316
1938	34950	145299
1939	34965	145270
1940	34984	145255
1941	35003	145241
1942	35020	145220
1943	35039	145204
1944	35059	145194
1945	35077	145175
1946	35094	145155
1947	35111	145133
1948	35128	145108
1949	35143	145079
1950	35161	145063
1951	35179	145042
1952	35196	145019
1953	35213	144998
1954	35230	144976
1955	35247	144954
1956	35262	144923
1957	35279	144902
1958	35297	144883
1959	35313	144858
1960	35331	144837
1961	35348	144817
1962	35365	144794
1963	35381	144768
1964	35397	144740
1965	35413	144716
1966	35429	144689
1967	35444	144660
1968	35462	144642
1969	35479	144619
1970	35496	144597
1971	35513	144574
1972	35532	144559
1973	35549	144538
1974	35564	144509
1975	35581	144487
1976	35596	144456
1977	35612	144431
1978	35628	144403
1979	35645	144380
1980	35664	144366
1981	35680	144343
1982	35696	144316
1983	35712	144290
1984	35727	144261
1985	35746	144245
1986	35765	144232
1987	35786	144224
1988	35806	144214
1989	35826	144207
1990	35845	144191
1991	35864	144176
1992	35883	144163
1993	35901	144147
1994	35921	144135
1995	35939	144118
1996	35955	144091
1997	35973	144073
1998	35991	144054
1999	36008	144032
2000	36026	144016
2001	36044	143996
2002	36060	143971
2003	36079	143959
2004	36099	143946
2005	36116	143923
2006	36133	143903
2007	36150	143881
2008	36166	143856
2009	36183	143835
2010	36203	143824
2011	36223	143815
2012	36241	143795
2013	36259	143776
2014	36277	143761
2015	36297	143750
2016	36318	143743
2017	36339	143736
2018	36360	143729
2019	36378	143715
2020	36396	143693
2021	36414	143678
2022	36432	143659
2023	36448	143631
2024	36464	143606
2025	36482	143589
2026	36498	143563
2027	36515	143542
2028	36533	143522
2029	36549	143496
2030	36566	143475
2031	36584	143456
2032	36602	143437
2033	36619	143417
2034	36637	143398
2035	36656	143384
2036	36677	143378
2037	36697	143370
2038	36715	143351
2039	36736	143342
2040	36753	143322
2041	36770	143299
2042	36789	143284
2043	36806	143264
2044	36823	143240
2045	36844	143235
2046	36864	143225
2047	36884	143214
2048	36904	143203
2049	36923	143192
2050	36945	143188
2051	36962	143167
2052	36980	143148
2053	36997	143125
2054	37016	143111
2055	37033	143092
2056	37051	143073
2057	37069	143055
2058	37086	143033
2059	37104	143012
2060	37124	143003
2061	37141	142980
2062	37158	142961
2063	37175	142940
2064	37193	142921
2065	37211	142903
2066	37230	142889
2067	37251	142881
2068	37270	142866
2069	37288	142848
2070	37306	142831
2071	37324	142814
2072	37346	142811
2073	37365	142796
2074	37384	142783
2075	37403	142767
2076	37421	142747
2077	37439	142732
2078	37455	142707
2079	37473	142687
2080	37492	142674
2081	37514	142670
2082	37532	142651
2083	37550	142635
2084	37569	142620
2085	37590	142611
2086	37609	142597
2087	37633	142604
2088	37666	142643
2089	37686	142631
2090	37706	142619
2091	37721	142590
2092	37737	142566
2093	37756	142552
2094	37772	142524
2095	37790	142507
2096	37808	142489
2097	37823	142461
2098	37841	142441
2099	37858	142419
2100	37876	142401
2101	37897	142395
2102	37917	142383
2103	37937	142373
2104	37957	142362
2105	37976	142348
2106	37995	142334
2107	38015	142324
2108	38032	142302
2109	38050	142282
2110	38067	142261
2111	38084	142240
2112	38102	142221
2113	38119	142199
2114	38135	142175
2115	38152	142151
2116	38166	142120
2117	38184	142100
2118	38201	142078
2119	38219	142060
2120	38237	142041
2121	38256	142027
2122	38275	142015
2123	38291	141989
2124	38307	141962
2125	38325	141945
2126	38342	141923
2127	38357	141894
2128	38373	141868
2129	38391	141849
2130	38408	141830
2131	38429	141819
2132	38447	141801
2133	38463	141778
2134	38482	141765
2135	38505	141764
2136	38525	141754
2137	38543	141736
2138	38559	141710
2139	38577	141690
2140	38593	141665
2141	38609	141641
2142	38627	141622
2143	38648	141615
2144	38666	141596
2145	38686	141584
2146	38701	141555
2147	38718	141535
2148	38737	141521
2149	38755	141502
2150	38777	141500
2151	38797	141487
2152	38814	141466
2153	38833	141452
2154	38850	141431
2155	38866	141403
2156	38882	141379
2157	38897	141350
2158	38916	141335
2159	38931	141306
2160	38947	141281
2161	38963	141257
2162	38981	141236
2163	39001	141225
2164	39019	141209
2165	39035	141183
2166	39051	141158
2167	39069	141139
2168	39085	141116
2169	39103	141097
2170	39119	141071
2171	39135	141045
2172	39151	141021
2173	39167	140996
2174	39186	140980
2175	39201	140953
2176	39218	140930
2177	39234	140907
2178	39254	140893
2179	39271	140874
2180	39289	140853
2181	39305	140831
2182	39323	140811
2183	39342	140795
2184	39358	140773
2185	39373	140744
2186	39390	140723
2187	39408	140702
2188	39425	140681
2189	39440	140651
2190	39456	140626
2191	39472	140604
2192	39490	140585
2193	39509	140571
2194	39530	140561
2195	39551	140555
2196	39569	140537
2197	39589	140527
2198	39608	140511
2199	39626	140495
2200	39649	140492
2201	39668	140478
2202	39686	140459
2203	39702	140436
2204	39719	140414
2205	39735	140390
2206	39752	140366
2207	39769	140346
2208	39787	140329
2209	39809	140325
2210	39831	140319
2211	39851	140309
2212	39870	140293
2213	39889	140280
2214	39908	140264
2215	39928	140253
2216	39947	140239
2217	39967	140229
2218	39987	140216
2219	40005	140199
2220	40028	140198
2221	40046	140180
2222	40065	140167
2223	40086	140156
2224	40105	140144
2225	40122	140120
2226	40140	140103
2227	40158	140085
2228	40174	140061
2229	40190	140034
2230	40207	140014
2231	40224	139991
2232	40241	139970
2233	40257	139947
2234	40276	139930
2235	40294	139914
2236	40311	139891
2237	40330	139876
2238	40347	139856
2239	40365	139838
2240	40382	139814
2241	40399	139794
2242	40415	139768
2243	40433	139749
2244	40450	139729
2245	40468	139711
2246	40484	139685
2247	40500	139662
2248	40515	139635
2249	40533	139614
2250	40551	139597
2251	40568	139576
2252	40586	139557
2253	40604	139539
2254	40621	139516
2255	40639	139501
2256	40657	139481
2257	40678	139474
2258	40695	139451
2259	40712	139431
2260	40730	139412
2261	40748	139393
2262	40766	139376
2263	40783	139356
2264	40800	139333
2265	40819	139319
2266	40837	139302
2267	40854	139281
2268	40873	139263
2269	40890	139242
2270	40906	139220
2271	40923	139198
2272	40939	139173
2273	40955	139147
2274	40970	139119
2275	40985	139092
2276	41002	139071
2277	41020	139050
2278	41035	139022
2279	41050	138996
2280	41068	138976
2281	41086	138959
2282	41104	138942
2283	41122	138923
2284	41140	138905
2285	41158	138887
2286	41176	138867
2287	41194	138851
2288	41213	138836
2289	41231	138820
2290	41246	138790
2291	41266	138778
2292	41286	138768
2293	41310	138770
2294	41333	138767
2295	41350	138746
2296	41370	138735
2297	41390	138725
2298	41408	138705
2299	41426	138690
2300	41448	138685
2301	41467	138667
2302	41486	138653
2303	41505	138638
2304	41523	138621
2305	41542	138607
2306	41560	138588
2307	41578	138569
2308	41593	138542
2309	41609	138518
2310	41626	138497
2311	41645	138483
2312	41665	138471
2313	41683	138453
2314	41701	138435
2315	41719	138417
2316	41737	138397
2317	41757	138386
2318	41778	138377
2319	41797	138362
2320	41813	138339
2321	41830	138318
2322	41845	138291
2323	41861	138266
2324	41877	138241
2325	41893	138216
2326	41908	138187
2327	41924	138165
2328	41940	138138
2329	41956	138115
2330	41970	138084
2331	41988	138065
2332	42006	138047
2333	42024	138028
2334	42040	138005
2335	42057	137983
2336	42073	137958
2337	42089	137933
2338	42105	137907
2339	42120	137880
2340	42135	137854
2341	42151	137828
2342	42166	137802
2343	42182	137775
2344	42197	137749
2345	42214	137727
2346	42230	137702
2347	42248	137685
2348	42267	137672
2349	42286	137654
2350	42307	137646
2351	42323	137623
2352	42340	137603
2353	42355	137573
2354	42372	137553
2355	42389	137532
2356	42406	137509
2357	42423	137488
2358	42440	137469
2359	42455	137442
2360	42472	137421
2361	42492	137407
2362	42513	137398
2363	42532	137384
2364	42552	137374
2365	42571	137358
2366	42589	137339
2367	42607	137323
2368	42626	137306
2369	42642	137284
2370	42658	137259
2371	42675	137236
2372	42691	137212
2373	42706	137187
2374	42722	137162
2375	42739	137139
2376	42755	137117
2377	42773	137097
2378	42790	137075
2379	42805	137048
2380	42821	137025
2381	42838	137002
2382	42855	136983
2383	42872	136960
2384	42887	136934
2385	42904	136913
2386	42921	136892
2387	42939	136873
2388	42956	136853
2389	42972	136827
2390	42989	136808
2391	43004	136779
2392	43020	136756
2393	43036	136732
2394	43052	136707
2395	43068	136681
2396	43083	136655
2397	43098	136628
2398	43115	136606
2399	43130	136578
2400	43147	136559
2401	43164	136539
2402	43181	136517
2403	43198	136496
2404	43214	136471
2405	43230	136448
2406	43247	136426
2407	43264	136405
2408	43284	136393
2409	43302	136375
2410	43319	136354
2411	43337	136335
2412	43354	136315
2413	43370	136290
2414	43386	136267
2415	43404	136250
2416	43420	136224
2417	43437	136205
2418	43455	136188
2419	43473	136167
2420	43492	136153
2421	43509	136133
2422	43526	136111
2423	43547	136104
2424	43566	136087
2425	43584	136071
2426	43603	136056
2427	43621	136037
2428	43638	136017
2429	43656	136001
2430	43672	135977
2431	43688	135951
2432	43704	135927
2433	43721	135905
2434	43739	135889
2435	43756	135866
2436	43773	135845
2437	43790	135827
2438	43808	135807
2439	43825	135787
2440	43842	135767
2441	43858	135743
2442	43875	135721
2443	43894	135706
2444	43911	135684
2445	43928	135665
2446	43947	135651
2447	43965	135632
2448	43982	135609
2449	43998	135586
2450	44017	135572
2451	44033	135549
2452	44051	135531
2453	44069	135511
2454	44086	135493
2455	44102	135468
2456	44117	135440
2457	44133	135417
2458	44149	135394
2459	44166	135372
2460	44183	135350
2461	44198	135323
2462	44214	135298
2463	44232	135282
2464	44247	135254
2465	44263	135232
2466	44280	135209
2467	44298	135193
2468	44315	135170
2469	44331	135147
2470	44345	135118
2471	44361	135093
2472	44377	135069
2473	44391	135040
2474	44408	135019
2475	44427	135003
2476	44443	134980
2477	44459	134956
2478	44476	134936
2479	44491	134910
2480	44509	134890
2481	44525	134868
2482	44543	134849
2483	44559	134827
2484	44576	134805
2485	44592	134781
2486	44610	134765
2487	44629	134750
2488	44649	134736
2489	44666	134716
2490	44684	134699
2491	44700	134676
2492	44718	134657
2493	44736	134640
2494	44755	134626
2495	44773	134607
2496	44791	134589
2497	44807	134566
2498	44825	134548
2499	44842	134526
2500	44861	134512
2501	44878	134491
2502	44895	134470
2503	44911	134446
2504	44927	134424
2505	44945	134405
2506	44963	134388
2507	44980	134369
2508	44998	134348
2509	45014	134326
2510	45032	134308
2511	45049	134288
2512	45065	134264
2513	45083	134246
2514	45100	134224
2515	45115	134199
2516	45132	134177
2517	45147	134152
2518	45162	134125
2519	45177	134099
2520	45196	134082
2521	45213	134061
2522	45231	134044
2523	45247	134021
2524	45265	134004
2525	45286	133994
2526	45302	133972
2527	45319	133950
2528	45335	133927
2529	45353	133908
2530	45370	133887
2531	45386	133864
2532	45401	133838
2533	45418	133816
2534	45435	133796
2535	45451	133773
2536	45468	133752
2537	45484	133728
2538	45500	133706
2539	45516	133681
2540	45532	133659
2541	45547	133632
2542	45563	133610
2543	45580	133587
2544	45598	133570
2545	45614	133548
2546	45631	133525
2547	45648	133507
2548	45665	133485
2549	45681	133462
2550	45700	133446
2551	45717	133427
2552	45735	133407
2553	45752	133388
2554	45772	133375
2555	45789	133356
2556	45807	133338
2557	45824	133317
2558	45842	133298
2559	45858	133277
2560	45877	133260
2561	45894	133240
2562	45912	133224
2563	45933	133215
2564	45950	133193
2565	45965	133167
2566	45983	133151
2567	46001	133133
2568	46019	133114
2569	46038	133098
2570	46053	133073
2571	46069	133049
2572	46087	133031
2573	46101	133004
2574	46118	132981
2575	46135	132961
2576	46153	132944
2577	46170	132923
2578	46188	132905
2579	46205	132885
2580	46225	132873
2581	46242	132854
2582	46262	132841
2583	46284	132836
2584	46305	132824
2585	46323	132807
2586	46339	132786
2587	46357	132766
2588	46373	132742
2589	46389	132720
2590	46405	132696
2591	46421	132675
2592	46439	132656
2593	46456	132636
2594	46472	132611
2595	46487	132585
2596	46505	132569
2597	46523	132550
2598	46541	132532
2599	46557	132511
2600	46579	132504
2601	46600	132493
2602	46617	132472
2603	46634	132452
2604	46650	132428
2605	46665	132403
2606	46683	132386
2607	46700	132365
2608	46717	132344
2609	46733	132320
2610	46750	132302
2611	46768	132284
2612	46785	132262
2613	46803	132246
2614	46822	132229
2615	46840	132214
2616	46861	132204
2617	46877	132181
2618	46896	132165
2619	46913	132146
2620	46931	132127
2621	46946	132102
2622	46962	132078
2623	46980	132060
2624	46995	132034
2625	47011	132011
2626	47027	131989
2627	47044	131968
2628	47060	131945
2629	47076	131921
2630	47092	131897
2631	47107	131872
2632	47123	131847
2633	47139	131826
2634	47157	131808
2635	47172	131783
2636	47189	131763
2637	47204	131735
2638	47219	131710
2639	47237	131692
2640	47254	131670
2641	47272	131655
2642	47290	131635
2643	47305	131610
2644	47321	131587
2645	47338	131568
2646	47355	131545
2647	47371	131523
2648	47388	131503
2649	47404	131481
2650	47424	131467
2651	47441	131447
2652	47456	131423
2653	47472	131398
2654	47489	131378
2655	47509	131365
2656	47526	131345
2657	47544	131329
2658	47566	131321
2659	47587	131311
2660	47605	131295
2661	47623	131278
2662	47641	131259
2663	47659	131241
2664	47676	131221
2665	47693	131202
2666	47710	131181
2667	47727	131160
2668	47745	131144
2669	47761	131120
2670	47780	131104
2671	47797	131086
2672	47813	131062
2673	47830	131041
2674	47848	131023
2675	47865	131005
2676	47882	130983
2677	47898	130962
2678	47915	130939
2679	47933	130923
2680	47951	130904
2681	47967	130881
2682	47982	130855
2683	47998	130834
2684	48015	130812
2685	48031	130791
2686	48048	130770
2687	48066	130752
2688	48084	130734
2689	48100	130711
2690	48119	130696
2691	48135	130674
2692	48152	130653
2693	48168	130630
2694	48184	130606
2695	48201	130587
2696	48217	130564
2697	48236	130550
2698	48251	130525
2699	48269	130506
2700	48288	130491
2701	48306	130473
2702	48324	130456
2703	48340	130433
2704	48358	130415
2705	48375	130394
2706	48391	130372
2707	48409	130355
2708	48427	130336
2709	48442	130311
2710	48459	130292
2711	48480	130282
2712	48498	130264
2713	48515	130245
2714	48534	130229
2715	48552	130212
2716	48573	130201
2717	48591	130185
2718	48609	130167
2719	48626	130146
2720	48643	130126
2721	48658	130102
2722	48674	130079
2723	48691	130058
2724	48708	130037
2725	48722	130011
2726	48739	129988
2727	48756	129969
2728	48773	129948
2729	48789	129926
2730	48804	129901
2731	48821	129880
2732	48838	129860
2733	48854	129836
2734	48870	129814
2735	48887	129793
2736	48903	129771
2737	48921	129753
2738	48936	129730
2739	48951	129704
2740	48969	129686
2741	48986	129665
2742	49003	129646
2743	49021	129628
2744	49036	129604
2745	49053	129583
2746	49069	129561
2747	49086	129540
2748	49104	129521
2749	49122	129505
2750	49141	129488
2751	49159	129472
2752	49176	129451
2753	49193	129432
2754	49210	129411
2755	49227	129392
2756	49244	129371
2757	49263	129356
2758	49279	129334
2759	49294	129309
2760	49310	129287
2761	49327	129264
2762	49343	129243
2763	49358	129218
2764	49374	129196
2765	49391	129174
2766	49406	129150
2767	49424	129131
2768	49441	129111
2769	49456	129087
2770	49471	129061
2771	49486	129037
2772	49500	129009
2773	49515	128982
2774	49529	128955
2775	49547	128936
2776	49563	128914
2777	49578	128889
2778	49595	128870
2779	49614	128854
2780	49633	128839
2781	49652	128824
2782	49670	128807
2783	49688	128790
2784	49707	128775
2785	49726	128761
2786	49744	128742
2787	49761	128722
2788	49777	128699
2789	49794	128679
2790	49808	128653
2791	49823	128628
2792	49840	128608
2793	49857	128588
2794	49872	128563
2795	49889	128543
2796	49907	128524
2797	49923	128502
2798	49938	128476
2799	49957	128462
2800	49977	128450
2801	49995	128431
2802	50011	128409
2803	50027	128387
2804	50042	128363
2805	50061	128346
2806	50079	128329
2807	50095	128307
2808	50111	128285
2809	50128	128265
2810	50144	128241
2811	50159	128216
2812	50174	128190
2813	50190	128170
2814	50208	128150
2815	50226	128135
2816	50246	128123
2817	50262	128098
2818	50279	128078
2819	50295	128058
2820	50312	128036
2821	50329	128018
2822	50346	127996
2823	50361	127972
2824	50378	127951
2825	50394	127930
2826	50413	127915
2827	50431	127896
2828	50447	127874
2829	50464	127854
2830	50480	127833
2831	50496	127810
2832	50511	127785
2833	50528	127765
2834	50547	127749
2835	50563	127728
2836	50581	127709
2837	50597	127687
2838	50613	127666
2839	50630	127644
2840	50648	127628
2841	50664	127606
2842	50681	127586
2843	50700	127570
2844	50716	127549
2845	50732	127526
2846	50749	127506
2847	50765	127485
2848	50785	127470
2849	50802	127451
2850	50823	127440
2851	50843	127429
2852	50861	127413
2853	50879	127395
2854	50897	127376
2855	50916	127362
2856	50932	127340
2857	50947	127316
2858	50963	127291
2859	50980	127273
2860	50995	127248
2861	51011	127225
2862	51027	127203
2863	51043	127179
2864	51058	127155
2865	51075	127135
2866	51090	127111
2867	51106	127090
2868	51123	127070
2869	51139	127048
2870	51156	127027
2871	51173	127006
2872	51190	126988
2873	51209	126971
2874	51227	126954
2875	51249	126948
2876	51269	126935
2877	51288	126921
2878	51306	126902
2879	51324	126886
2880	51341	126866
2881	51357	126843
2882	51373	126820
2883	51391	126803
2884	51409	126785
2885	51425	126763
2886	51442	126744
2887	51458	126722
2888	51477	126706
2889	51493	126685
2890	51508	126659
2891	51524	126636
2892	51542	126620
2893	51560	126603
2894	51577	126582
2895	51592	126559
2896	51608	126536
2897	51627	126520
2898	51646	126505
2899	51663	126486
2900	51685	126479
2901	51703	126461
2902	51721	126443
2903	51736	126420
2904	51757	126409
2905	51778	126398
2906	51797	126384
2907	51815	126368
2908	51832	126348
2909	51850	126329
2910	51868	126311
2911	51888	126299
2912	51905	126279
2913	51921	126259
2914	51939	126240
2915	51956	126220
2916	51973	126199
2917	51990	126182
2918	52008	126163
2919	52025	126143
2920	52040	126119
2921	52056	126098
2922	52075	126082
2923	52092	126062
2924	52109	126042
2925	52126	126022
2926	52145	126006
2927	52161	125984
2928	52177	125963
2929	52193	125941
2930	52210	125921
2931	52229	125906
2932	52245	125885
2933	52260	125859
2934	52276	125838
2935	52293	125818
2936	52310	125798
2937	52327	125778
2938	52345	125759
2939	52361	125738
2940	52378	125718
2941	52396	125700
2942	52414	125683
2943	52429	125659
2944	52445	125636
2945	52461	125614
2946	52479	125597
2947	52499	125586
2948	52518	125571
2949	52539	125560
2950	52560	125551
2951	52581	125540
2952	52600	125525
2953	52618	125508
2954	52635	125487
2955	52651	125466
2956	52666	125442
2957	52684	125423
2958	52703	125408
2959	52720	125388
2960	52735	125365
2961	52751	125343
2962	52768	125323
2963	52785	125302
2964	52800	125279
2965	52816	125256
2966	52834	125238
2967	52850	125217
2968	52867	125196
2969	52884	125177
2970	52902	125160
2971	52918	125138
2972	52934	125115
2973	52948	125090
2974	52963	125066
2975	52980	125046
2976	52995	125021
2977	53011	124998
2978	53027	124976
2979	53044	124956
2980	53062	124939
2981	53079	124919
2982	53097	124901
2983	53113	124880
2984	53130	124860
2985	53145	124837
2986	53162	124816
2987	53178	124794
2988	53195	124774
2989	53212	124755
2990	53233	124745
2991	53249	124723
2992	53265	124702
2993	53284	124685
2994	53301	124665
2995	53317	124645
2996	53335	124627
2997	53351	124606
2998	53369	124588
2999	53387	124570
3000	53406	124556
3001	53426	124542
3002	53444	124525
3003	53461	124506
3004	53481	124492
3005	53499	124476
3006	53517	124458
3007	53536	124443
3008	53555	124429
3009	53574	124414
3010	53594	124401
3011	53612	124383
3012	53631	124367
3013	53647	124347
3014	53662	124322
3015	53679	124303
3016	53696	124283
3017	53715	124267
3018	53731	124245
3019	53748	124226
3020	53763	124203
3021	53780	124181
3022	53795	124158
3023	53813	124140
3024	53828	124117
3025	53844	124094
3026	53862	124077
3027	53879	124058
3028	53898	124043
3029	53915	124023
3030	53931	124000
3031	53947	123980
3032	53964	123959
3033	53979	123936
3034	53994	123912
3035	54010	123889
3036	54024	123862
3037	54039	123839
3038	54056	123819
3039	54072	123796
3040	54088	123776
3041	54105	123756
3042	54120	123732
3043	54136	123711
3044	54154	123691
3045	54167	123665
3046	54185	123645
3047	54201	123625
3048	54221	123611
3049	54237	123590
3050	54255	123572
3051	54273	123555
3052	54290	123535
3053	54305	123513
3054	54321	123491
3055	54337	123467
3056	54353	123447
3057	54369	123424
3058	54386	123405
3059	54403	123386
3060	54420	123365
3061	54437	123345
3062	54453	123324
3063	54468	123301
3064	54486	123282
3065	54502	123261
3066	54520	123245
3067	54536	123223
3068	54553	123202
3069	54572	123187
3070	54589	123168
3071	54605	123147
3072	54623	123130
3073	54642	123114
3074	54661	123098
3075	54680	123084
3076	54700	123071
3077	54718	123054
3078	54737	123039
3079	54757	123026
3080	54774	123006
3081	54790	122985
3082	54805	122961
3083	54822	122942
3084	54839	122922
3085	54857	122905
3086	54874	122885
3087	54891	122864
3088	54906	122842
3089	54923	122821
3090	54940	122802
3091	54955	122779
3092	54971	122756
3093	54987	122735
3094	55002	122711
3095	55018	122690
3096	55034	122667
3097	55051	122648
3098	55069	122631
3099	55085	122608
3100	55104	122595
3101	55123	122578
3102	55141	122562
3103	55160	122547
3104	55176	122525
3105	55193	122505
3106	55213	122492
3107	55228	122468
3108	55244	122448
3109	55259	122423
3110	55275	122402
3111	55293	122385
3112	55308	122361
3113	55325	122341
3114	55340	122318
3115	55358	122299
3116	55373	122276
3117	55389	122253
3118	55406	122234
3119	55422	122213
3120	55439	122195
3121	55455	122172
3122	55472	122153
3123	55489	122133
3124	55509	122120
3125	55526	122101
3126	55543	122082
3127	55560	122061
3128	55576	122041
3129	55592	122018
3130	55607	121996
3131	55624	121975
3132	55639	121951
3133	55654	121928
3134	55670	121907
3135	55685	121883
3136	55701	121860
3137	55716	121838
3138	55733	121817
3139	55750	121798
3140	55767	121779
3141	55786	121763
3142	55804	121747
3143	55821	121727
3144	55839	121711
3145	55858	121695
3146	55876	121678
3147	55894	121661
3148	55913	121646
3149	55930	121627
3150	55947	121607
3151	55966	121593
3152	55984	121574
3153	55999	121551
3154	56015	121529
3155	56032	121509
3156	56049	121490
3157	56067	121473
3158	56084	121454
3159	56102	121436
3160	56117	121412
3161	56133	121392
3162	56148	121368
3163	56167	121352
3164	56184	121332
3165	56205	121322
3166	56224	121308
3167	56241	121289
3168	56260	121272
3169	56277	121254
3170	56297	121241
3171	56316	121225
3172	56332	121205
3173	56347	121180
3174	56364	121160
3175	56382	121143
3176	56398	121121
3177	56416	121104
3178	56434	121089
3179	56452	121071
3180	56468	121050
3181	56486	121031
3182	56504	121016
3183	56520	120994
3184	56539	120977
3185	56558	120962
3186	56574	120941
3187	56590	120920
3188	56607	120901
3189	56622	120877
3190	56638	120855
3191	56655	120836
3192	56671	120815
3193	56688	120795
3194	56704	120774
3195	56721	120755
3196	56737	120733
3197	56756	120719
3198	56774	120700
3199	56792	120683
3200	56814	120674
3201	56834	120661
3202	56853	120646
3203	56871	120630
3204	56888	120611
3205	56905	120591
3206	56924	120576
3207	56941	120556
3208	56957	120536
3209	56973	120513
3210	56991	120496
3211	57008	120477
3212	57024	120455
3213	57040	120434
3214	57059	120419
3215	57075	120398
3216	57092	120379
3217	57108	120358
3218	57126	120340
3219	57142	120318
3220	57159	120300
3221	57177	120283
3222	57197	120268
3223	57212	120246
3224	57229	120226
